BubbleSort,10,2e-06
BubbleSort,10,3e-06
BubbleSort,10,3e-06
BubbleSort,10,2e-06
BubbleSort,10,2e-06
BubbleSort,10,2e-06
BubbleSort,10,2e-06
BubbleSort,10,2e-06
BubbleSort,10,3e-06
BubbleSort,10,4e-06
BubbleSort,10,3e-06
BubbleSort,10,3e-06
BubbleSort,10,3e-06
BubbleSort,10,3e-06
BubbleSort,10,2e-06
BubbleSort,10,2e-06
BubbleSort,10,2e-06
BubbleSort,10,2e-06
BubbleSort,10,2e-06
BubbleSort,10,2e-06
BubbleSort,10,2e-06
BubbleSort,10,2e-06
BubbleSort,10,2e-06
BubbleSort,10,2e-06
BubbleSort,10,2e-06
BubbleSort,10,3e-06
BubbleSort,10,2e-06
BubbleSort,10,2e-06
BubbleSort,10,2e-06
BubbleSort,10,2e-06
BubbleSort,10,2e-06
BubbleSort,10,2e-06
BubbleSort,10,2e-06
BubbleSort,10,2e-06
BubbleSort,10,3e-06
BubbleSort,10,2e-06
BubbleSort,10,2e-06
BubbleSort,10,4e-06
BubbleSort,10,2e-06
BubbleSort,10,2e-06
BubbleSort,10,3e-06
BubbleSort,10,2e-06
BubbleSort,10,2e-06
BubbleSort,10,2e-06
BubbleSort,10,2e-06
BubbleSort,10,2e-06
BubbleSort,10,2e-06
BubbleSort,10,2e-06
BubbleSort,10,2e-06
BubbleSort,10,2e-06
QuickSort,10,1e-06
QuickSort,10,2e-06
QuickSort,10,2e-06
QuickSort,10,2e-06
QuickSort,10,4e-06
QuickSort,10,2e-06
QuickSort,10,2e-06
QuickSort,10,2e-06
QuickSort,10,1e-06
QuickSort,10,1e-06
QuickSort,10,1e-06
QuickSort,10,1e-06
QuickSort,10,1e-06
QuickSort,10,1e-06
QuickSort,10,2e-06
QuickSort,10,2e-06
QuickSort,10,3e-06
QuickSort,10,3e-06
QuickSort,10,2e-06
QuickSort,10,1e-06
QuickSort,10,2e-06
QuickSort,10,1e-06
QuickSort,10,1e-06
QuickSort,10,4e-06
QuickSort,10,2e-06
QuickSort,10,4e-06
QuickSort,10,3e-06
QuickSort,10,2e-06
QuickSort,10,3e-06
QuickSort,10,3e-06
QuickSort,10,2e-06
QuickSort,10,2e-06
QuickSort,10,2e-06
QuickSort,10,5e-06
QuickSort,10,2e-06
QuickSort,10,4e-06
QuickSort,10,2e-06
QuickSort,10,2e-06
QuickSort,10,3e-06
QuickSort,10,2e-06
QuickSort,10,2e-06
QuickSort,10,3e-06
QuickSort,10,3e-06
QuickSort,10,2e-06
QuickSort,10,2e-06
QuickSort,10,2e-06
QuickSort,10,3e-06
QuickSort,10,2e-06
QuickSort,10,2e-06
