bubble,10,1.1e-06
bubble,10,1.8e-06
bubble,10,1.5e-06
bubble,10,1.6e-06
bubble,10,1.8e-06
bubble,10,1.5e-06
bubble,10,3e-06
bubble,10,1.6e-06
bubble,10,1.6e-06
bubble,10,1.5e-06
bubble,10,2.4e-06
bubble,10,1.4e-06
bubble,10,1.7e-06
bubble,10,3.1e-06
bubble,10,2.4e-06
bubble,10,1.5e-06
bubble,10,1.6e-06
bubble,10,1.4e-06
bubble,10,1.5e-06
bubble,10,1.5e-06
bubble,10,1.5e-06
bubble,10,1.5e-06
bubble,10,1.5e-06
bubble,10,1.3e-06
bubble,10,1.3e-06
bubble,10,1.5e-06
bubble,10,1.2e-06
bubble,10,1.5e-06
bubble,10,1.3e-06
bubble,10,1.4e-06
bubble,10,1.5e-06
bubble,10,1.4e-06
bubble,10,1.1e-06
bubble,10,1.6e-06
bubble,10,1.6e-06
bubble,10,1.3e-06
bubble,10,1.4e-06
bubble,10,1.4e-06
bubble,10,1.4e-06
bubble,10,1.3e-06
bubble,10,1.3e-06
bubble,10,1.7e-06
bubble,10,1.5e-06
bubble,10,1.5e-06
bubble,10,1.2e-06
bubble,10,1.4e-06
bubble,10,1.5e-06
bubble,10,1.5e-06
bubble,10,1.4e-06
bubble,10,1.7e-06
bubble,100,7.18e-05
bubble,100,7.05e-05
bubble,100,8.72e-05
bubble,100,9.11e-05
bubble,100,8.64e-05
bubble,100,9.07e-05
bubble,100,9.56e-05
bubble,100,0.000124
bubble,100,7.64e-05
bubble,100,7.42e-05
bubble,100,7.66e-05
bubble,100,0.0001088
bubble,100,0.0001374
bubble,100,7.72e-05
bubble,100,9.82e-05
bubble,100,0.0001477
bubble,100,9.91e-05
bubble,100,9.86e-05
bubble,100,0.0001441
bubble,100,7.73e-05
bubble,100,6.73e-05
bubble,100,0.0001122
bubble,100,8.52e-05
bubble,100,8.94e-05
bubble,100,9.17e-05
bubble,100,8.88e-05
bubble,100,0.0001602
bubble,100,0.0001024
bubble,100,0.0001155
bubble,100,0.0001344
bubble,100,8.63e-05
bubble,100,9.1e-05
bubble,100,7.49e-05
bubble,100,9.4e-05
bubble,100,7.23e-05
bubble,100,9.14e-05
bubble,100,7.05e-05
bubble,100,7.53e-05
bubble,100,6.83e-05
bubble,100,6.67e-05
bubble,100,7.81e-05
bubble,100,6.9e-05
bubble,100,7.3e-05
bubble,100,7.42e-05
bubble,100,6.64e-05
bubble,100,7.66e-05
bubble,100,7.52e-05
bubble,100,7.35e-05
bubble,100,6.11e-05
bubble,100,7.75e-05
bubble,1000,0.0079818
bubble,1000,0.0082738
bubble,1000,0.0082795
bubble,1000,0.0079677
bubble,1000,0.0077009
bubble,1000,0.0079821
bubble,1000,0.0078848
bubble,1000,0.0080167
bubble,1000,0.0080107
bubble,1000,0.0079032
bubble,1000,0.007816
bubble,1000,0.0079197
bubble,1000,0.0077477
bubble,1000,0.0077263
bubble,1000,0.0075817
bubble,1000,0.0079787
bubble,1000,0.0078647
bubble,1000,0.0078128
bubble,1000,0.0089159
bubble,1000,0.0077202
bubble,1000,0.0078931
bubble,1000,0.0078047
bubble,1000,0.0077843
bubble,1000,0.0080414
bubble,1000,0.0080689
bubble,1000,0.0079216
bubble,1000,0.0123477
bubble,1000,0.0083182
bubble,1000,0.0080908
bubble,1000,0.0088211
bubble,1000,0.0080792
bubble,1000,0.0086094
bubble,1000,0.0077017
bubble,1000,0.0084014
bubble,1000,0.0081365
bubble,1000,0.0082723
bubble,1000,0.0081169
bubble,1000,0.0081112
bubble,1000,0.0081535
bubble,1000,0.0082306
bubble,1000,0.007966
bubble,1000,0.0085597
bubble,1000,0.0079672
bubble,1000,0.0079109
bubble,1000,0.0080221
bubble,1000,0.008163
bubble,1000,0.0080503
bubble,1000,0.0080315
bubble,1000,0.0081716
bubble,1000,0.008022
bubble,5000,0.204722
bubble,5000,0.199446
bubble,5000,0.196755
bubble,5000,0.196836
bubble,5000,0.198399
bubble,5000,0.202112
bubble,5000,0.211902
bubble,5000,0.208784
bubble,5000,0.200452
bubble,5000,0.198784
bubble,5000,0.204688
bubble,5000,0.210807
bubble,5000,0.213025
bubble,5000,0.210813
bubble,5000,0.214642
bubble,5000,0.222033
bubble,5000,0.239742
bubble,5000,0.206702
bubble,5000,0.208553
bubble,5000,0.213917
bubble,5000,0.218634
bubble,5000,0.2034
bubble,5000,0.200609
bubble,5000,0.215141
bubble,5000,0.203449
bubble,5000,0.209809
bubble,5000,0.214047
bubble,5000,0.207093
bubble,5000,0.208024
bubble,5000,0.213804
bubble,5000,0.203592
bubble,5000,0.200207
bubble,5000,0.196862
bubble,5000,0.203163
bubble,5000,0.201411
bubble,5000,0.225927
bubble,5000,0.208873
bubble,5000,0.202436
bubble,5000,0.198102
bubble,5000,0.206847
bubble,5000,0.207246
bubble,5000,0.203734
bubble,5000,0.199148
bubble,5000,0.207846
bubble,5000,0.202199
bubble,5000,0.202548
bubble,5000,0.21095
bubble,5000,0.231564
bubble,5000,0.203507
bubble,5000,0.198066
bubble,10000,0.812633
bubble,10000,0.800139
bubble,10000,0.801716
bubble,10000,0.808576
bubble,10000,0.813447
bubble,10000,0.838758
bubble,10000,0.837983
bubble,10000,0.833716
bubble,10000,0.823721
bubble,10000,0.84598
bubble,10000,0.826735
bubble,10000,0.818627
bubble,10000,0.815798
bubble,10000,0.840915
bubble,10000,0.833092
bubble,10000,0.82685
bubble,10000,0.824666
bubble,10000,0.816407
bubble,10000,0.827435
bubble,10000,0.821521
bubble,10000,0.826083
bubble,10000,0.842571
bubble,10000,0.8347
bubble,10000,0.833813
bubble,10000,0.845992
bubble,10000,0.82873
bubble,10000,0.835001
bubble,10000,0.835687
bubble,10000,0.834144
bubble,10000,0.823175
bubble,10000,0.829808
