bubble,10,2.1e-06
bubble,10,1.8e-06
bubble,10,1.7e-06
bubble,10,1.7e-06
bubble,10,1.5e-06
bubble,10,1.6e-06
bubble,10,1.7e-06
bubble,10,1.7e-06
bubble,10,1.6e-06
bubble,10,1.8e-06
bubble,10,1.8e-06
bubble,10,1.7e-06
bubble,10,1.5e-06
bubble,10,1.5e-06
bubble,10,1.4e-06
bubble,10,1.8e-06
bubble,10,1.6e-06
bubble,10,1.5e-06
bubble,10,1.5e-06
bubble,10,1.5e-06
bubble,10,1.4e-06
bubble,10,1.7e-06
bubble,10,1.5e-06
bubble,10,1.5e-06
bubble,10,1.5e-06
bubble,10,1.5e-06
bubble,10,1.5e-06
bubble,10,1.4e-06
bubble,10,1.5e-06
bubble,10,1.4e-06
bubble,10,1.5e-06
bubble,10,1.4e-06
bubble,10,1.5e-06
bubble,10,1.5e-06
bubble,10,1.5e-06
bubble,10,1.6e-06
bubble,10,1.4e-06
bubble,10,1.4e-06
bubble,10,1.4e-06
bubble,10,1.5e-06
bubble,10,1.5e-06
bubble,10,1.5e-06
bubble,10,1.3e-06
bubble,10,1.5e-06
bubble,10,1.5e-06
bubble,10,1.4e-06
bubble,10,1.4e-06
bubble,10,1.5e-06
bubble,10,1.4e-06
bubble,10,1.5e-06
bubble,100,8.38e-05
bubble,100,8.33e-05
bubble,100,8.35e-05
bubble,100,9.23e-05
bubble,100,8.33e-05
bubble,100,8.34e-05
bubble,100,8.34e-05
bubble,100,0.0001148
bubble,100,8.36e-05
bubble,100,0.0001258
bubble,100,8.33e-05
bubble,100,9.36e-05
bubble,100,8.28e-05
bubble,100,8.33e-05
bubble,100,0.000125
bubble,100,0.0001169
bubble,100,0.0001239
bubble,100,8.58e-05
bubble,100,8.55e-05
bubble,100,8.53e-05
bubble,100,8.54e-05
bubble,100,8.54e-05
bubble,100,9.45e-05
bubble,100,8.55e-05
bubble,100,8.56e-05
bubble,100,8.49e-05
bubble,100,8.56e-05
bubble,100,8.55e-05
bubble,100,8.55e-05
bubble,100,8.56e-05
bubble,100,8.55e-05
bubble,100,8.48e-05
bubble,100,8.55e-05
bubble,100,8.56e-05
bubble,100,8.56e-05
bubble,100,8.5e-05
bubble,100,8.53e-05
bubble,100,8.55e-05
bubble,100,8.49e-05
bubble,100,8.55e-05
bubble,100,8.54e-05
bubble,100,8.55e-05
bubble,100,8.49e-05
bubble,100,8.54e-05
bubble,100,8.45e-05
bubble,100,8.56e-05
bubble,100,9.85e-05
bubble,100,8.49e-05
bubble,100,8.48e-05
bubble,100,8.57e-05
bubble,1000,0.0086307
bubble,1000,0.0084561
bubble,1000,0.0085626
bubble,1000,0.008473
bubble,1000,0.0087337
bubble,1000,0.0086032
bubble,1000,0.0085104
bubble,1000,0.0085002
bubble,1000,0.0086078
bubble,1000,0.0085706
bubble,1000,0.0085436
bubble,1000,0.0085281
bubble,1000,0.0092497
bubble,1000,0.0085006
bubble,1000,0.0091104
bubble,1000,0.0088226
bubble,1000,0.0085315
bubble,1000,0.0085145
bubble,1000,0.0087561
bubble,1000,0.0085013
bubble,1000,0.0086012
bubble,1000,0.0085057
bubble,1000,0.008524
bubble,1000,0.0084535
bubble,1000,0.0087415
bubble,1000,0.0085143
bubble,1000,0.0090007
bubble,1000,0.0085025
bubble,1000,0.0085325
bubble,1000,0.0086446
bubble,1000,0.0088974
bubble,1000,0.0086053
bubble,1000,0.008294
bubble,1000,0.0084856
bubble,1000,0.0085508
bubble,1000,0.0082561
bubble,1000,0.009092
bubble,1000,0.0087195
bubble,1000,0.0084851
bubble,1000,0.0122491
bubble,1000,0.0082602
bubble,1000,0.0084433
bubble,1000,0.0084794
bubble,1000,0.008546
bubble,1000,0.0086119
bubble,1000,0.008719
bubble,1000,0.0082528
bubble,1000,0.0086547
bubble,1000,0.0082462
bubble,1000,0.0085676
bubble,5000,0.212442
bubble,5000,0.209491
bubble,5000,0.207579
bubble,5000,0.208967
bubble,5000,0.215654
bubble,5000,0.212425
bubble,5000,0.216963
bubble,5000,0.21116
bubble,5000,0.208935
bubble,5000,0.210609
bubble,5000,0.209963
bubble,5000,0.211627
bubble,5000,0.218424
bubble,5000,0.209342
bubble,5000,0.20912
bubble,5000,0.206651
bubble,5000,0.21108
bubble,5000,0.212432
bubble,5000,0.2115
bubble,5000,0.208911
bubble,5000,0.206327
bubble,5000,0.207039
bubble,5000,0.208367
bubble,5000,0.207605
bubble,5000,0.212193
bubble,5000,0.207439
bubble,5000,0.210349
bubble,5000,0.208543
bubble,5000,0.213235
bubble,5000,0.211477
bubble,5000,0.207783
bubble,5000,0.20612
bubble,5000,0.207799
bubble,5000,0.211784
bubble,5000,0.22143
bubble,5000,0.209168
bubble,5000,0.208103
bubble,5000,0.2112
bubble,5000,0.210696
